223;0;3311.00;10.00;1884.00;0.00;0.20
224;0;3985.00;9.50;1118.00;0.00;1.08
225;0;3171.00;9.50;1515.00;0.00;0.76
226;0;3349.00;10.10;1936.00;0.00;0.24
227;0;3641.00;9.97;1873.00;0.00;0.32
228;0;3614.00;9.60;1909.00;0.00;0.24
229;0;5242.00;9.60;878.00;0.00;1.16
230;0;5414.00;9.50;1581.00;0.00;1.24
231;0;3416.00;9.60;1945.00;0.00;0.20
232;0;3473.00;9.80;1862.00;0.00;0.20
233;0;3238.00;9.70;1904.00;0.00;0.40
234;0;4785.00;9.50;775.00;0.00;0.52
235;0;4231.00;9.50;974.00;0.00;0.80
236;0;3327.00;9.97;1865.00;0.00;0.16
237;0;3726.00;10.35;1956.00;0.00;0.32
238;0;3330.00;9.90;1833.00;0.00;0.28
239;0;4531.00;9.50;556.00;0.00;1.04
240;0;3893.00;9.50;1013.00;0.00;1.08
241;0;2940.00;9.60;1862.00;0.00;0.28
242;0;3048.00;9.70;1938.00;0.00;0.20
243;0;3100.00;9.70;1850.00;0.00;0.28
244;0;3855.00;9.50;367.00;0.00;1.76
245;0;2928.00;9.50;34.00;0.00;1.68
246;0;3377.00;9.97;1878.00;0.00;0.20
247;0;2941.00;9.60;1845.00;0.00;0.24
248;0;3295.00;9.70;1933.00;0.00;0.20
249;0;2212.00;9.50;275.00;0.00;0.84
250;0;2416.00;9.50;509.00;0.00;0.84
251;0;2484.00;9.50;1261.00;0.00;0.92
252;0;3429.00;9.87;1936.00;0.00;0.28
253;0;2762.00;9.80;1834.00;0.00;0.28
254;0;2417.00;9.50;1723.00;0.00;1.48
255;0;1421.00;9.50;2250.00;0.00;2.56
256;0;3503.00;9.70;1942.00;0.00;0.28
257;0;3542.00;10.15;1856.00;0.00;0.24
258;0;1088.00;9.50;27.00;0.00;1.36
259;0;65.00;9.50;747.00;0.00;1.00
260;0;3590.00;9.75;1918.00;0.00;0.28
261;0;3399.00;10.17;1861.00;0.00;0.16
262;0;38.00;9.50;1555.00;0.00;0.96
263;0;471.00;9.50;1758.00;0.00;0.76
264;0;450.00;9.50;972.00;0.00;1.04
265;0;3196.00;9.60;1926.00;0.00;0.28
266;0;3153.00;9.60;1875.00;0.00;0.24
267;0;1345.00;9.50;759.00;0.00;0.80
268;0;3010.00;9.60;1861.00;0.00;0.20
269;0;3449.00;9.80;1878.00;0.00;0.20
270;0;3510.00;9.70;1926.00;0.00;0.20
271;0;2837.00;9.60;1838.00;0.00;0.20
272;0;3596.00;9.85;1964.00;0.00;0.32
273;0;3681.00;10.00;1888.00;0.00;0.56
274;0;3374.00;10.00;1895.00;0.00;0.24
275;0;3467.00;9.82;1866.00;0.00;0.12
276;0;2709.00;9.60;1891.00;0.00;0.24
277;0;3236.00;9.92;1878.00;0.00;0.24
278;0;3723.00;10.12;1969.00;0.00;0.36
279;0;3091.00;9.75;1857.00;0.00;0.24
280;0;3451.00;9.80;1921.00;0.00;0.24
281;0;3163.00;9.60;1891.00;0.00;0.16
282;0;3572.00;9.80;1931.00;0.00;0.28
283;0;3445.00;9.80;1896.00;0.00;0.20
284;0;2730.00;9.60;1921.00;0.00;0.44
285;0;2708.00;9.60;1843.00;0.00;0.36
286;0;3547.00;10.20;1863.00;0.00;0.20
287;0;3341.00;10.10;1916.00;0.00;0.28
288;0;3345.00;9.90;1840.00;0.00;0.20
289;0;3307.00;9.97;1871.00;0.00;0.24
290;0;3173.00;9.90;1844.00;0.00;0.24
291;0;3690.00;9.90;1898.00;0.00;0.36
292;0;3595.00;9.60;1889.00;0.00;0.24
293;0;3012.00;9.60;1868.00;0.00;0.24
294;0;3259.00;9.90;1878.00;0.00;0.32
295;0;3011.00;9.60;1964.00;0.00;0.28
296;0;2813.00;9.60;1841.00;0.00;0.24
297;0;3512.00;9.97;1893.00;0.00;0.20
298;0;3628.00;9.82;1875.00;0.00;0.36
299;0;3066.00;9.60;1934.00;0.00;0.24
300;0;3382.00;9.92;1870.00;0.00;0.20
301;0;3413.00;9.90;1912.00;0.00;0.24
302;0;3403.00;10.00;1836.00;0.00;0.28
303;0;2696.00;9.62;1856.00;0.00;0.24
304;0;3257.00;9.82;1849.00;0.00;0.16
305;0;3625.00;9.80;1942.00;0.00;0.28
306;0;3318.00;10.05;1891.00;0.00;0.20
307;0;3784.00;10.00;1927.00;0.00;0.36
308;0;3213.00;9.60;1963.00;0.00;0.24
309;0;2947.00;9.60;1853.00;0.00;0.20
310;0;3231.00;9.72;1917.00;0.00;0.24
311;0;2762.00;9.80;1845.00;0.00;0.24
312;0;3454.00;9.67;2100.00;0.00;0.48
313;0;3480.00;9.87;1839.00;0.00;0.20
314;0;3450.00;9.90;1868.00;0.00;0.20
315;0;3325.00;9.87;1842.00;0.00;0.20
316;0;2953.00;9.50;1936.00;0.00;0.28
317;0;2965.00;9.60;1886.00;0.00;0.20
318;0;3198.00;9.92;1856.00;0.00;0.20
319;0;3246.00;9.70;1941.00;0.00;0.16
320;0;3299.00;9.65;1944.00;0.00;0.28
321;0;3004.00;9.60;1873.00;0.00;0.24
322;0;2834.00;9.60;1846.00;0.00;0.28
323;0;3289.00;9.97;1906.00;0.00;0.28
324;0;3522.00;10.00;1868.00;0.00;0.24
325;0;3548.00;9.60;1917.00;0.00;0.16
326;0;3553.00;9.60;1835.00;0.00;0.20
327;0;3195.00;9.70;1883.00;0.00;0.24
328;0;3402.00;10.00;1844.00;0.00;0.24
329;0;3062.00;9.60;1927.00;0.00;0.24
330;0;3464.00;9.80;1886.00;0.00;0.24
331;0;3264.00;9.87;1851.00;0.00;0.24
332;0;2954.00;9.60;1897.00;0.00;0.24
333;0;3370.00;9.95;1941.00;0.00;0.24
334;0;3091.00;9.85;1868.00;0.00;0.32
335;0;3365.00;10.10;1902.00;0.00;0.20
336;0;2937.00;9.60;1855.00;0.00;0.16
337;0;2692.00;9.60;1892.00;0.00;0.40
338;0;3613.00;9.80;1839.00;0.00;0.24
339;0;3602.00;9.65;1871.00;0.00;0.36
340;0;3469.00;9.85;1844.00;0.00;0.28
341;0;3237.00;9.60;1925.00;0.00;0.20
342;0;3279.00;9.95;1873.00;0.00;0.24
343;0;3334.00;9.90;1845.00;0.00;0.28
344;0;3391.00;9.60;1928.00;0.00;0.20
345;0;3523.00;9.87;1880.00;0.00;0.20
346;0;3441.00;9.80;1936.00;0.00;0.28
347;0;3182.00;9.90;1858.00;0.00;0.28
348;0;3150.00;9.60;1893.00;0.00;0.28
349;0;3034.00;9.60;1864.00;0.00;0.28
350;0;3435.00;9.80;1897.00;0.00;0.24
351;0;2791.00;9.60;1892.00;0.00;0.12
352;0;3346.00;10.00;1878.00;0.00;0.24
353;0;3540.00;10.00;1841.00;0.00;0.20
354;0;3303.00;10.00;1915.00;0.00;0.16
355;0;3613.00;9.70;1893.00;0.00;0.28
356;0;3411.00;10.02;1846.00;0.00;0.24
357;0;3459.00;9.72;1923.00;0.00;0.16
358;0;3250.00;9.80;1902.00;0.00;0.28
359;0;3611.00;9.92;1969.00;0.00;0.28
360;0;3250.00;9.90;1857.00;0.00;0.28
361;0;3720.00;10.15;1929.00;0.00;0.40
362;0;3111.00;9.60;1878.00;0.00;0.28
363;0;3054.00;9.67;1932.00;0.00;0.32
364;0;2799.00;9.70;1854.00;0.00;0.24
365;0;3600.00;9.70;1838.00;0.00;0.24
366;0;3372.00;9.82;1919.00;0.00;0.24
367;0;3477.00;10.00;1848.00;0.00;0.24
368;0;3527.00;9.60;1921.00;0.00;0.24
369;0;2697.00;9.60;1864.00;0.00;0.28
370;0;3631.00;9.92;1962.00;0.00;0.28
371;0;3328.00;9.97;1854.00;0.00;0.20
372;0;3590.00;9.60;1906.00;0.00;0.32
373;0;1934.00;9.50;1732.00;0.00;0.16
374;0;2954.00;9.60;1867.00;0.00;0.20
375;0;3011.00;9.60;1847.00;0.00;0.24
376;0;3484.00;9.82;1871.00;0.00;0.16
377;0;2765.00;9.60;1824.00;0.00;0.24
378;0;3442.00;9.80;1920.00;0.00;0.24
379;0;1857.00;9.50;1163.00;0.00;0.08
380;0;3545.00;10.10;1849.00;0.00;0.16
381;0;3633.00;9.97;1951.00;0.00;0.24
382;0;3384.00;9.97;1884.00;0.00;0.24
383;0;3006.00;9.60;1952.00;0.00;0.16
384;0;3402.00;10.15;1853.00;0.00;0.20
385;0;2701.00;9.60;1888.00;0.00;0.28
386;0;3263.00;9.90;1859.00;0.00;0.24
387;0;3286.00;9.90;1918.00;0.00;0.24
388;0;3075.00;9.70;1849.00;0.00;0.24
389;0;3104.00;9.70;1871.00;0.00;0.28
390;0;3675.00;9.60;1948.00;0.00;0.32
391;0;2893.00;9.60;1837.00;0.00;0.20
392;0;3563.00;9.80;1880.00;0.00;0.36
393;0;3615.00;9.80;1847.00;0.00;0.16
394;0;2973.00;9.60;1943.00;0.00;0.32
395;0;3148.00;9.60;1885.00;0.00;0.16
396;0;3470.00;9.87;1854.00;0.00;0.20
397;0;3453.00;9.77;1885.00;0.00;0.24
398;0;3334.00;10.00;1857.00;0.00;0.20
399;0;2948.00;9.60;1911.00;0.00;0.28
400;0;3177.00;9.70;1868.00;0.00;0.20
401;0;3373.00;10.12;1907.00;0.00;0.32
402;0;3160.00;9.80;1840.00;0.00;0.28
403;0;3644.00;10.15;1882.00;0.00;0.32
404;0;3599.00;9.85;1924.00;0.00;0.20
405;0;2953.00;9.75;1837.00;0.00;0.28
406;0;3236.00;9.70;1888.00;0.00;0.32
407;0;2751.00;9.60;1828.00;0.00;0.28
408;0;3108.00;9.60;1953.00;0.00;0.36
409;0;3309.00;10.00;1762.00;0.00;0.24
410;0;3593.00;9.70;1818.00;0.00;0.20
411;0;3151.00;9.50;2088.00;0.00;0.88
412;0;2538.00;9.50;1243.00;0.00;1.24
413;0;3431.00;9.80;1826.00;0.00;0.24
414;0;3248.00;10.00;1757.00;0.00;0.24
415;0;3250.00;9.70;1950.00;0.00;0.32
416;0;2228.00;9.50;593.00;0.00;0.88
417;0;3133.00;11.35;1782.00;0.00;0.24
418;0;3377.00;9.97;1792.00;0.00;0.24
419;0;2091.00;9.50;1982.00;0.00;1.72
420;0;1198.00;9.50;352.00;0.00;1.72
421;0;3073.00;10.82;1795.00;0.00;0.16
422;0;3196.00;10.00;1810.00;0.00;0.32
423;0;5365.00;9.50;1875.00;0.00;0.72
424;0;3015.00;11.25;1792.00;0.00;0.20
425;0;2989.00;10.25;1822.00;0.00;0.16
426;0;3450.00;9.70;1732.00;0.00;0.20
427;0;3939.00;9.50;1203.00;0.00;0.84
428;0;3239.00;9.50;1495.00;0.00;0.92
429;0;3386.00;9.80;1744.00;0.00;0.24
430;0;5150.00;9.50;848.00;0.00;1.80
431;0;5380.00;9.50;1625.00;0.00;0.96
432;0;3627.00;9.60;1787.00;0.00;0.32
433;0;3501.00;10.00;1823.00;0.00;0.16
434;0;3298.00;9.90;1762.00;0.00;0.24
435;0;4766.00;9.50;798.00;0.00;0.56
436;0;4332.00;9.50;992.00;0.00;1.08
437;0;3458.00;9.85;1797.00;0.00;0.28
438;0;3220.00;10.30;1778.00;0.00;0.20
439;0;4483.00;9.50;523.00;0.00;1.20
440;0;3854.00;9.50;953.00;0.00;0.84
441;0;3270.00;9.95;1806.00;0.00;0.24
442;0;3144.00;10.07;1792.00;0.00;0.20
443;0;3817.00;9.50;256.00;0.00;2.00
444;0;3057.00;9.67;1836.00;0.00;0.24
445;0;3068.00;10.47;1790.00;0.00;0.20
446;0;2205.00;9.50;214.00;0.00;1.00
447;0;2430.00;9.50;591.00;0.00;1.28
448;0;2509.00;9.50;1304.00;0.00;1.48
449;0;3461.00;9.70;1748.00;0.00;0.20
450;0;2433.00;9.50;1654.00;0.00;1.20
451;0;1379.00;9.50;1993.00;0.00;1.88
452;0;3574.00;9.72;1824.00;0.00;0.28
453;0;3369.00;9.70;1759.00;0.00;0.20
454;0;2857.00;9.70;1789.00;0.00;0.24
455;0;1021.00;9.50;22.00;0.00;1.16
456;0;21.00;9.50;769.00;0.00;1.00
457;0;3392.00;10.02;1828.00;0.00;0.28
458;0;3307.00;9.90;1771.00;0.00;0.16
459;0;97.00;9.50;1564.00;0.00;0.92
460;0;382.00;9.50;1767.00;0.00;0.80
461;0;362.00;9.50;933.00;0.00;0.76
462;0;3230.00;10.20;1775.00;0.00;0.28
463;0;3338.00;9.80;1805.00;0.00;0.20
464;0;3618.00;9.60;1741.00;0.00;0.36
465;0;1342.00;9.50;810.00;0.00;0.96
466;0;3160.00;10.92;1781.00;0.00;0.36
467;0;3137.00;9.85;1823.00;0.00;0.20
468;0;3567.00;9.60;1752.00;0.00;0.20
469;0;3040.00;10.57;1806.00;0.00;0.20
470;0;3581.00;9.60;1786.00;0.00;0.32
471;0;3473.00;9.90;1832.00;0.00;0.24
472;0;3382.00;9.72;1754.00;0.00;0.20
473;0;3421.00;10.00;1799.00;0.00;0.20
474;0;3216.00;9.90;1824.00;0.00;0.36
475;0;3659.00;9.60;1708.00;0.00;0.56
476;0;3254.00;9.87;1779.00;0.00;0.28
477;0;3576.00;9.60;1748.00;0.00;0.28
478;0;3032.00;9.70;1827.00;0.00;0.28
479;0;3100.00;10.00;1810.00;0.00;0.20
480;0;2875.00;9.60;1818.00;0.00;0.12
481;0;3514.00;9.60;1744.00;0.00;0.20
482;0;2986.00;11.22;1805.00;0.00;0.32
483;0;3538.00;9.60;1830.00;0.00;0.28
484;0;3459.00;9.67;1755.00;0.00;0.16
485;0;2835.00;9.60;1789.00;0.00;0.16
486;0;3385.00;9.75;1760.00;0.00;0.28
487;0;3492.00;9.80;1795.00;0.00;0.24
488;0;3315.00;9.70;1776.00;0.00;0.24
489;0;3292.00;9.50;1809.00;0.00;0.20
490;0;1604.00;9.90;1833.00;0.00;1.24
491;0;3201.00;10.35;1784.00;0.00;0.24
492;0;1455.00;9.80;1461.00;0.00;0.44
493;0;3112.00;9.80;1831.00;0.00;0.28
494;0;3065.00;10.17;1797.00;0.00;0.28
495;0;2934.00;9.85;1822.00;0.00;0.24
496;0;3207.00;9.60;1980.00;0.00;0.20
497;0;3611.00;9.80;1833.00;0.00;0.20
498;0;3513.00;9.60;1759.00;0.00;0.20
499;0;3553.00;9.60;1804.00;0.00;0.20
500;0;3459.00;9.70;1763.00;0.00;0.24
501;0;3365.00;9.85;1801.00;0.00;0.28
502;0;3397.00;9.92;1766.00;0.00;0.20
503;0;2801.00;9.60;1746.00;0.00;0.12
504;0;3286.00;9.90;1791.00;0.00;0.28
505;0;873.00;9.80;1648.00;0.00;0.24
506;0;3113.00;10.25;1800.00;0.00;0.28
507;0;2797.00;9.70;1817.00;0.00;0.20
508;0;3622.00;9.60;1800.00;0.00;0.28
509;0;3469.00;9.70;1759.00;0.00;0.28
510;0;3444.00;9.85;1809.00;0.00;0.24
511;0;3355.00;9.70;1780.00;0.00;0.28
512;0;2847.00;9.80;1754.00;0.00;0.20
513;0;3207.00;10.00;1812.00;0.00;0.32
514;0;3026.00;9.70;1821.00;0.00;0.12
515;0;1068.00;11.25;1859.00;0.00;0.64
516;0;2881.00;9.60;1809.00;0.00;0.20
517;0;4521.00;12.67;1536.00;0.00;0.32
518;0;3507.00;9.85;1801.00;0.00;0.24
519;0;2960.00;10.67;1759.00;0.00;0.24
520;0;3522.00;9.60;1766.00;0.00;0.24
521;0;2922.00;10.90;1756.00;0.00;0.24
522;0;3345.00;9.90;1811.00;0.00;0.16
523;0;3425.00;9.70;1776.00;0.00;0.20
524;0;3148.00;9.72;1839.00;0.00;0.24
525;0;3292.00;9.70;1800.00;0.00;0.20
526;0;2976.00;9.70;1837.00;0.00;0.08
527;0;2794.00;9.65;1756.00;0.00;0.20
528;0;888.00;10.17;1663.00;0.00;0.48
529;0;2933.00;10.25;1804.00;0.00;0.24
530;0;3190.00;9.60;1915.00;0.00;0.24
531;0;4479.00;14.00;1535.00;0.00;0.36
532;0;3024.00;10.70;1768.00;0.00;0.20
533;0;3490.00;9.60;1769.00;0.00;0.16
534;0;3411.00;9.97;1813.00;0.00;0.28
535;0;3238.00;9.80;1828.00;0.00;0.16
536;0;3189.00;10.00;1797.00;0.00;0.24
537;0;3050.00;9.60;1852.00;0.00;0.32
538;0;2995.00;10.10;1817.00;0.00;0.20
539;0;2798.00;9.67;1767.00;0.00;0.20
540;0;2757.00;9.60;1801.00;0.00;0.24
541;0;3097.00;9.95;1760.00;0.00;0.28
